ch	N	ticks/s
433	529	2.93823594756721
434	528	2.93268162630527
435	508	2.82159520106643
436	549	3.04932237280604
437	523	2.90491001999556
438	480	2.66607420573206
439	493	2.7382803821373
440	463	2.57165074427905
441	510	2.83270384359031
442	512	2.8438124861142
443	521	2.89380137747167
444	496	2.75494334592313
445	520	2.88824705620973
446	548	3.0437680515441
447	478	2.65496556320818
448	527	2.92712730504332
449	537	2.98267051766274
450	480	2.66607420573206
451	525	2.91601866251944
452	486	2.69940013330371
453	511	2.83825816485226
454	515	2.86047544990002
455	480	2.66607420573206
456	511	2.83825816485226
457	508	2.82159520106643
458	485	2.69384581204177
459	506	2.81048655854255
460	482	2.67718284825594
461	535	2.97156187513886
462	491	2.72717173961342
463	484	2.68829149077983
464	495	2.74938902466119
465	491	2.72717173961342
466	508	2.82159520106643
467	537	2.98267051766274
468	520	2.88824705620973
469	572	3.1770717618307
470	516	2.86602977116196
471	470	2.61053099311264
472	481	2.671628526994
473	505	2.8049322372806
474	534	2.96600755387692
475	529	2.93823594756721
476	488	2.71050877582759
477	544	3.02155076649633
478	522	2.89935569873361
479	485	2.69384581204177
480	518	2.87713841368585
481	525	2.91601866251944
482	455	2.52721617418351
483	562	3.12152854921129
484	515	2.86047544990002
485	507	2.81604087980449
486	497	2.76049766718507
487	540	2.99933348144857
488	434	2.41057542768274
489	503	2.79382359475672
490	534	2.96600755387692
491	482	2.67718284825594
492	519	2.88269273494779
493	488	2.71050877582759
494	532	2.95489891135303
495	516	2.86602977116196
496	492	2.73272606087536
497	504	2.79937791601866
498	541	3.00488780271051
499	500	2.7771606309709
500	514	2.85492112863808
501	485	2.69384581204177
502	530	2.94379026882915
503	511	2.83825816485226
504	503	2.79382359475672
505	500	2.7771606309709
506	488	2.71050877582759
507	522	2.89935569873361
508	522	2.89935569873361
509	532	2.95489891135303
510	496	2.75494334592313
511	497	2.76049766718507
512	489	2.71606309708954
513	542	3.01044212397245
514	533	2.96045323261497
515	519	2.88269273494779
516	522	2.89935569873361
517	478	2.65496556320818
518	539	2.99377916018663
519	492	2.73272606087536
520	560	3.1104199066874
521	556	3.08820262163964
522	500	2.7771606309709
523	523	2.90491001999556
524	499	2.77160630970895
525	484	2.68829149077983
526	479	2.66051988447012
527	554	3.07709397911575
528	549	3.04932237280604
529	503	2.79382359475672
530	500	2.7771606309709
531	596	3.31037547211731
532	534	2.96600755387692
533	522	2.89935569873361
534	537	2.98267051766274
535	504	2.79937791601866
536	488	2.71050877582759
537	522	2.89935569873361
538	539	2.99377916018663
539	518	2.87713841368585
540	517	2.87158409242391
541	500	2.7771606309709
542	533	2.96045323261497
543	529	2.93823594756721
544	586	3.25483225949789
545	517	2.87158409242391
546	557	3.09375694290158
547	540	2.99933348144857
548	515	2.86047544990002
549	497	2.76049766718507
550	515	2.86047544990002
551	506	2.81048655854255
552	535	2.97156187513886
553	561	3.11597422794934
554	550	3.05487669406799
555	532	2.95489891135303
556	529	2.93823594756721
557	503	2.79382359475672
558	544	3.02155076649633
559	510	2.83270384359031
560	547	3.03821373028216
561	503	2.79382359475672
562	525	2.91601866251944
563	522	2.89935569873361
564	530	2.94379026882915
565	542	3.01044212397245
566	553	3.07153965785381
567	514	2.85492112863808
568	507	2.81604087980449
569	555	3.08264830037769
570	515	2.86047544990002
571	509	2.82714952232837
572	516	2.86602977116196
573	513	2.84936680737614
574	588	3.26594090202177
575	545	3.02710508775828
576	540	2.99933348144857
577	536	2.9771161964008
578	525	2.91601866251944
579	507	2.81604087980449
580	542	3.01044212397245
581	551	3.06043101532993
582	554	3.07709397911575
583	556	3.08820262163964
584	585	3.24927793823595
585	541	3.00488780271051
586	500	2.7771606309709
587	558	3.09931126416352
588	574	3.18818040435459
589	544	3.02155076649633
590	558	3.09931126416352
591	546	3.03265940902022
592	535	2.97156187513886
593	519	2.88269273494779
594	553	3.07153965785381
595	515	2.86047544990002
596	565	3.13819151299711
597	594	3.29926682959342
598	531	2.94934459009109
599	556	3.08820262163964
600	571	3.17151744056876
601	553	3.07153965785381
602	530	2.94379026882915
603	544	3.02155076649633
604	537	2.98267051766274
605	549	3.04932237280604
606	577	3.20484336814041
607	595	3.30482115085537
608	546	3.03265940902022
609	516	2.86602977116196
610	597	3.31592979337925
611	565	3.13819151299711
612	548	3.0437680515441
613	552	3.06598533659187
614	596	3.31037547211731
615	545	3.02710508775828
616	603	3.3492557209509
617	594	3.29926682959342
618	551	3.06043101532993
619	500	2.7771606309709
620	540	2.99933348144857
621	535	2.97156187513886
622	551	3.06043101532993
623	525	2.91601866251944
624	536	2.9771161964008
625	545	3.02710508775828
626	545	3.02710508775828
627	524	2.9104643412575
628	542	3.01044212397245
629	536	2.9771161964008
630	559	3.10486558542546
631	519	2.88269273494779
632	544	3.02155076649633
633	550	3.05487669406799
634	533	2.96045323261497
635	545	3.02710508775828
636	547	3.03821373028216
637	553	3.07153965785381
638	573	3.18262608309265
639	587	3.26038658075983
640	539	2.99377916018663
641	551	3.06043101532993
642	609	3.38258164852255
643	574	3.18818040435459
644	555	3.08264830037769
645	572	3.1770717618307
646	521	2.89380137747167
647	538	2.98822483892468
648	573	3.18262608309265
649	567	3.149300155521
650	560	3.1104199066874
651	572	3.1770717618307
652	535	2.97156187513886
653	525	2.91601866251944
654	599	3.32703843590313
655	576	3.19928904687847
656	620	3.44367918240391
657	592	3.28815818706954
658	544	3.02155076649633
659	530	2.94379026882915
660	552	3.06598533659187
661	559	3.10486558542546
662	573	3.18262608309265
663	584	3.24372361697401
664	551	3.06043101532993
665	575	3.19373472561653
666	547	3.03821373028216
667	540	2.99933348144857
668	550	3.05487669406799
669	547	3.03821373028216
670	560	3.1104199066874
671	605	3.36036436347478
672	540	2.99933348144857
673	568	3.15485447678294
674	527	2.92712730504332
675	605	3.36036436347478
676	531	2.94934459009109
677	575	3.19373472561653
678	556	3.08820262163964
679	541	3.00488780271051
680	617	3.42701621861809
681	580	3.22150633192624
682	600	3.33259275716507
683	554	3.07709397911575
684	588	3.26594090202177
685	540	2.99933348144857
686	561	3.11597422794934
687	555	3.08264830037769
688	560	3.1104199066874
689	553	3.07153965785381
690	590	3.27704954454566
691	584	3.24372361697401
692	572	3.1770717618307
693	596	3.31037547211731
694	552	3.06598533659187
695	562	3.12152854921129
696	579	3.2159520106643
697	558	3.09931126416352
698	551	3.06043101532993
699	580	3.22150633192624
700	612	3.39924461230838
701	529	2.93823594756721
702	590	3.27704954454566
703	605	3.36036436347478
704	565	3.13819151299711
705	537	2.98267051766274
706	608	3.37702732726061
707	586	3.25483225949789
708	580	3.22150633192624
709	594	3.29926682959342
710	568	3.15485447678294
711	554	3.07709397911575
712	565	3.13819151299711
713	600	3.33259275716507
714	574	3.18818040435459
715	549	3.04932237280604
716	543	3.01599644523439
717	599	3.32703843590313
718	586	3.25483225949789
719	579	3.2159520106643
720	579	3.2159520106643
721	588	3.26594090202177
722	571	3.17151744056876
723	592	3.28815818706954
724	618	3.43257053988003
725	598	3.32148411464119
726	623	3.46034214618974
727	542	3.01044212397245
728	595	3.30482115085537
729	571	3.17151744056876
730	556	3.08820262163964
731	541	3.00488780271051
732	566	3.14374583425905
733	564	3.13263719173517
734	574	3.18818040435459
735	595	3.30482115085537
736	566	3.14374583425905
737	539	2.99377916018663
738	602	3.34370139968896
739	595	3.30482115085537
740	526	2.92157298378138
741	583	3.23816929571206
742	582	3.23261497445012
743	617	3.42701621861809
744	565	3.13819151299711
745	523	2.90491001999556
746	577	3.20484336814041
747	580	3.22150633192624
748	593	3.29371250833148
749	557	3.09375694290158
750	551	3.06043101532993
751	618	3.43257053988003
752	582	3.23261497445012
753	599	3.32703843590313
754	584	3.24372361697401
755	575	3.19373472561653
756	558	3.09931126416352
757	540	2.99933348144857
758	513	2.84936680737614
759	613	3.40479893357032
760	561	3.11597422794934
761	538	2.98822483892468
762	543	3.01599644523439
763	582	3.23261497445012
764	535	2.97156187513886
765	573	3.18262608309265
766	557	3.09375694290158
767	558	3.09931126416352
768	556	3.08820262163964
769	576	3.19928904687847
770	591	3.2826038658076
771	565	3.13819151299711
772	566	3.14374583425905
773	593	3.29371250833148
774	622	3.45478782492779
775	539	2.99377916018663
776	572	3.1770717618307
777	586	3.25483225949789
778	600	3.33259275716507
779	560	3.1104199066874
780	603	3.3492557209509
781	620	3.44367918240391
782	585	3.24927793823595
783	589	3.27149522328371
784	584	3.24372361697401
785	579	3.2159520106643
786	579	3.2159520106643
787	595	3.30482115085537
788	583	3.23816929571206
789	575	3.19373472561653
790	540	2.99933348144857
791	570	3.16596311930682
792	581	3.22706065318818
793	553	3.07153965785381
794	580	3.22150633192624
795	577	3.20484336814041
796	636	3.53254832259498
797	607	3.37147300599867
798	595	3.30482115085537
799	625	3.47145078871362
800	576	3.19928904687847
801	632	3.51033103754721
802	608	3.37702732726061
803	605	3.36036436347478
804	565	3.13819151299711
805	605	3.36036436347478
806	584	3.24372361697401
807	575	3.19373472561653
808	580	3.22150633192624
809	658	3.6547433903577
810	620	3.44367918240391
811	584	3.24372361697401
812	609	3.38258164852255
813	615	3.4159075760942
814	561	3.11597422794934
815	596	3.31037547211731
816	587	3.26038658075983
817	590	3.27704954454566
818	593	3.29371250833148
819	575	3.19373472561653
820	607	3.37147300599867
821	660	3.66585203288158
822	611	3.39369029104643
823	584	3.24372361697401
824	600	3.33259275716507
825	629	3.49366807376139
826	618	3.43257053988003
827	559	3.10486558542546
828	570	3.16596311930682
829	590	3.27704954454566
830	597	3.31592979337925
831	563	3.12708287047323
832	606	3.36591868473673
833	649	3.60475449900022
834	581	3.22706065318818
835	595	3.30482115085537
836	595	3.30482115085537
837	584	3.24372361697401
838	604	3.35481004221284
839	583	3.23816929571206
840	622	3.45478782492779
841	583	3.23816929571206
842	606	3.36591868473673
843	671	3.72694956676294
844	609	3.38258164852255
845	599	3.32703843590313
846	592	3.28815818706954
847	648	3.59920017773828
848	639	3.5492112863808
849	627	3.4825594312375
850	651	3.61586314152411
851	610	3.38813596978449
852	598	3.32148411464119
853	600	3.33259275716507
854	632	3.51033103754721
855	637	3.53810264385692
856	634	3.5214396800711
857	628	3.48811375249944
858	620	3.44367918240391
859	610	3.38813596978449
860	687	3.81581870695401
861	679	3.77138413685848
862	626	3.47700510997556
863	611	3.39369029104643
864	662	3.67696067540547
865	629	3.49366807376139
866	602	3.34370139968896
867	638	3.54365696511886
868	632	3.51033103754721
869	591	3.2826038658076
870	672	3.73250388802488
871	608	3.37702732726061
872	611	3.39369029104643
873	614	3.41035325483226
874	611	3.39369029104643
875	618	3.43257053988003
876	605	3.36036436347478
877	700	3.88802488335925
878	649	3.60475449900022
879	643	3.57142857142857
880	634	3.5214396800711
881	619	3.43812486114197
882	684	3.79915574316819
883	667	3.70473228171517
884	654	3.63252610530993
885	658	3.6547433903577
886	601	3.33814707842702
887	647	3.59364585647634
888	671	3.72694956676294
889	682	3.7880471006443
890	651	3.61586314152411
891	673	3.73805820928683
892	639	3.5492112863808
893	647	3.59364585647634
894	663	3.68251499666741
895	697	3.87136191957343
896	676	3.75472117307265
897	709	3.93801377471673
898	664	3.68806931792935
899	693	3.84914463452566
900	673	3.73805820928683
901	594	3.29926682959342
902	677	3.76027549433459
903	635	3.52699400133304
904	646	3.5880915352144
905	688	3.82137302821595
906	690	3.83248167073984
907	654	3.63252610530993
908	716	3.97689402355032
909	682	3.7880471006443
910	676	3.75472117307265
911	660	3.66585203288158
912	674	3.74361253054877
913	676	3.75472117307265
914	660	3.66585203288158
915	740	4.11019773383692
916	699	3.88247056209731
917	719	3.99355698733615
918	686	3.81026438569207
919	696	3.86580759831149
920	700	3.88802488335925
921	695	3.86025327704954
922	692	3.84359031326372
923	720	3.99911130859809
924	712	3.95467673850256
925	698	3.87691624083537
926	712	3.95467673850256
927	718	3.98800266607421
928	741	4.11575205509887
929	673	3.73805820928683
930	734	4.07687180626527
931	719	3.99355698733615
932	732	4.06576316374139
933	665	3.69362363919129
934	723	4.01577427238391
935	697	3.87136191957343
936	683	3.79360142190624
937	730	4.05465452121751
938	694	3.8546989557876
939	724	4.02132859364586
940	748	4.15463230393246
941	675	3.74916685181071
942	665	3.69362363919129
943	720	3.99911130859809
944	669	3.71584092423906
945	683	3.79360142190624
946	696	3.86580759831149
947	737	4.0935347700511
948	704	3.91024216840702
949	683	3.79360142190624
950	724	4.02132859364586
951	684	3.79915574316819
952	686	3.81026438569207
953	737	4.0935347700511
954	725	4.0268829149078
955	731	4.06020884247945
956	708	3.93245945345479
957	642	3.56587425016663
958	709	3.93801377471673
959	739	4.10464341257498
960	728	4.04354587869362
961	746	4.14352366140858
962	708	3.93245945345479
963	680	3.77693845812042
964	728	4.04354587869362
965	655	3.63808042657187
966	741	4.11575205509887
967	738	4.09908909131304
968	756	4.19906687402799
969	717	3.98244834481226
970	680	3.77693845812042
971	719	3.99355698733615
972	764	4.24350144412353
973	711	3.94912241724061
974	721	4.00466562986003
975	728	4.04354587869362
976	687	3.81581870695401
977	720	3.99911130859809
978	681	3.78249277938236
979	752	4.17684958898023
980	661	3.67140635414352
981	744	4.13241501888469
982	743	4.12686069762275
983	741	4.11575205509887
984	752	4.17684958898023
985	722	4.01021995112197
986	737	4.0935347700511
987	715	3.97133970228838
988	705	3.91579648966896
989	690	3.83248167073984
990	734	4.07687180626527
991	727	4.03799155743168
992	675	3.74916685181071
993	654	3.63252610530993
994	695	3.86025327704954
995	680	3.77693845812042
996	672	3.73250388802488
997	676	3.75472117307265
998	714	3.96578538102644
999	680	3.77693845812042
1000	720	3.99911130859809
1001	642	3.56587425016663
1002	698	3.87691624083537
1003	659	3.66029771161964
1004	696	3.86580759831149
1005	639	3.5492112863808
1006	705	3.91579648966896
1007	704	3.91024216840702
1008	658	3.6547433903577
1009	650	3.61030882026216
1010	660	3.66585203288158
1011	699	3.88247056209731
1012	630	3.49922239502333
1013	689	3.82692734947789
1014	705	3.91579648966896
1015	677	3.76027549433459
1016	699	3.88247056209731
1017	697	3.87136191957343
1018	649	3.60475449900022
1019	677	3.76027549433459
1020	668	3.71028660297712
1021	629	3.49366807376139
1022	635	3.52699400133304
1023	689	3.82692734947789
1024	663	3.68251499666741
1025	677	3.76027549433459
1026	696	3.86580759831149
1027	634	3.5214396800711
1028	634	3.5214396800711
1029	652	3.62141746278605
1030	715	3.97133970228838
1031	679	3.77138413685848
1032	685	3.80471006443013
1033	667	3.70473228171517
1034	650	3.61030882026216
1035	657	3.64918906909576
1036	689	3.82692734947789
1037	681	3.78249277938236
1038	660	3.66585203288158
1039	637	3.53810264385692
1040	669	3.71584092423906
1041	674	3.74361253054877
1042	630	3.49922239502333
1043	668	3.71028660297712
1044	634	3.5214396800711
1045	665	3.69362363919129
1046	600	3.33259275716507
1047	652	3.62141746278605
1048	668	3.71028660297712
1049	648	3.59920017773828
1050	673	3.73805820928683
1051	650	3.61030882026216
1052	659	3.66029771161964
1053	621	3.44923350366585
1054	631	3.50477671628527
1055	651	3.61586314152411
1056	608	3.37702732726061
1057	620	3.44367918240391
1058	682	3.7880471006443
1059	627	3.4825594312375
1060	663	3.68251499666741
1061	639	3.5492112863808
1062	560	3.1104199066874
1063	613	3.40479893357032
1064	645	3.58253721395246
1065	631	3.50477671628527
1066	635	3.52699400133304
1067	667	3.70473228171517
1068	653	3.62697178404799
1069	648	3.59920017773828
1070	657	3.64918906909576
1071	625	3.47145078871362
1072	630	3.49922239502333
1073	688	3.82137302821595
1074	681	3.78249277938236
1075	630	3.49922239502333
1076	578	3.21039768940236
1077	622	3.45478782492779
1078	659	3.66029771161964
1079	676	3.75472117307265
1080	606	3.36591868473673
1081	641	3.56031992890469
1082	573	3.18262608309265
1083	643	3.57142857142857
1084	610	3.38813596978449
1085	618	3.43257053988003
1086	598	3.32148411464119
1087	592	3.28815818706954
1088	625	3.47145078871362
1089	616	3.42146189735614
1090	633	3.51588535880915
1091	582	3.23261497445012
1092	640	3.55476560764275
1093	605	3.36036436347478
1094	606	3.36591868473673
1095	574	3.18818040435459
1096	588	3.26594090202177
1097	583	3.23816929571206
1098	589	3.27149522328371
1099	606	3.36591868473673
1100	571	3.17151744056876
1101	629	3.49366807376139
1102	632	3.51033103754721
1103	608	3.37702732726061
1104	584	3.24372361697401
1105	600	3.33259275716507
1106	605	3.36036436347478
1107	564	3.13263719173517
1108	574	3.18818040435459
1109	604	3.35481004221284
1110	594	3.29926682959342
1111	606	3.36591868473673
1112	581	3.22706065318818
1113	591	3.2826038658076
1114	581	3.22706065318818
1115	592	3.28815818706954
1116	609	3.38258164852255
1117	552	3.06598533659187
1118	578	3.21039768940236
1119	598	3.32148411464119
1120	602	3.34370139968896
1121	593	3.29371250833148
1122	584	3.24372361697401
1123	643	3.57142857142857
1124	587	3.26038658075983
1125	582	3.23261497445012
1126	573	3.18262608309265
1127	618	3.43257053988003
1128	584	3.24372361697401
1129	615	3.4159075760942
1130	570	3.16596311930682
1131	569	3.16040879804488
1132	592	3.28815818706954
1133	583	3.23816929571206
1134	576	3.19928904687847
1135	569	3.16040879804488
1136	563	3.12708287047323
1137	550	3.05487669406799
1138	534	2.96600755387692
1139	553	3.07153965785381
1140	569	3.16040879804488
1141	583	3.23816929571206
1142	585	3.24927793823595
1143	529	2.93823594756721
1144	557	3.09375694290158
1145	533	2.96045323261497
1146	551	3.06043101532993
1147	605	3.36036436347478
1148	593	3.29371250833148
1149	554	3.07709397911575
1150	532	2.95489891135303
1151	582	3.23261497445012
1152	546	3.03265940902022
1153	577	3.20484336814041
1154	567	3.149300155521
1155	546	3.03265940902022
1156	590	3.27704954454566
1157	550	3.05487669406799
1158	574	3.18818040435459
1159	577	3.20484336814041
1160	562	3.12152854921129
1161	545	3.02710508775828
1162	539	2.99377916018663
1163	560	3.1104199066874
1164	555	3.08264830037769
1165	554	3.07709397911575
1166	563	3.12708287047323
1167	538	2.98822483892468
1168	538	2.98822483892468
1169	526	2.92157298378138
1170	573	3.18262608309265
1171	548	3.0437680515441
1172	541	3.00488780271051
1173	525	2.91601866251944
1174	583	3.23816929571206
1175	555	3.08264830037769
1176	536	2.9771161964008
1177	573	3.18262608309265
1178	543	3.01599644523439
1179	548	3.0437680515441
1180	540	2.99933348144857
1181	522	2.89935569873361
1182	539	2.99377916018663
1183	526	2.92157298378138
1184	529	2.93823594756721
1185	542	3.01044212397245
1186	534	2.96600755387692
1187	515	2.86047544990002
1188	537	2.98267051766274
1189	550	3.05487669406799
1190	493	2.7382803821373
1191	548	3.0437680515441
1192	530	2.94379026882915
1193	513	2.84936680737614
1194	523	2.90491001999556
1195	514	2.85492112863808
1196	522	2.89935569873361
1197	525	2.91601866251944
1198	564	3.13263719173517
1199	492	2.73272606087536
1200	549	3.04932237280604
1201	555	3.08264830037769
1202	503	2.79382359475672
1203	552	3.06598533659187
1204	533	2.96045323261497
1205	540	2.99933348144857
1206	503	2.79382359475672
1207	528	2.93268162630527
1208	545	3.02710508775828
1209	502	2.78826927349478
1210	480	2.66607420573206
1211	532	2.95489891135303
1212	527	2.92712730504332
1213	535	2.97156187513886
1214	514	2.85492112863808
1215	462	2.56609642301711
1216	555	3.08264830037769
1217	551	3.06043101532993
1218	507	2.81604087980449
1219	518	2.87713841368585
1220	494	2.74383470339924
1221	531	2.94934459009109
1222	525	2.91601866251944
1223	544	3.02155076649633
1224	537	2.98267051766274
1225	553	3.07153965785381
1226	532	2.95489891135303
1227	548	3.0437680515441
1228	522	2.89935569873361
1229	488	2.71050877582759
1230	498	2.76605198844701
1231	539	2.99377916018663
1232	511	2.83825816485226
1233	542	3.01044212397245
1234	535	2.97156187513886
1235	519	2.88269273494779
1236	525	2.91601866251944
1237	544	3.02155076649633
1238	562	3.12152854921129
1239	514	2.85492112863808
1240	531	2.94934459009109
1241	530	2.94379026882915
1242	537	2.98267051766274
1243	524	2.9104643412575
1244	506	2.81048655854255
1245	476	2.64385692068429
1246	531	2.94934459009109
1247	531	2.94934459009109
1248	514	2.85492112863808
1249	534	2.96600755387692
1250	503	2.79382359475672
1251	498	2.76605198844701
1252	482	2.67718284825594
1253	505	2.8049322372806
1254	493	2.7382803821373
1255	474	2.63274827816041
1256	503	2.79382359475672
1257	504	2.79937791601866
1258	490	2.72161741835148
1259	504	2.79937791601866
1260	498	2.76605198844701
1261	493	2.7382803821373
1262	470	2.61053099311264
1263	506	2.81048655854255
1264	539	2.99377916018663
1265	472	2.62163963563653
1266	481	2.671628526994
1267	521	2.89380137747167
1268	483	2.68273716951789
1269	536	2.9771161964008
1270	494	2.74383470339924
1271	504	2.79937791601866
1272	498	2.76605198844701
1273	501	2.78271495223284
1274	487	2.70495445456565
1275	497	2.76049766718507
1276	495	2.74938902466119
1277	495	2.74938902466119
1278	470	2.61053099311264
1279	480	2.66607420573206
1280	511	2.83825816485226
1281	448	2.48833592534992
1282	487	2.70495445456565
1283	468	2.59942235058876
1284	522	2.89935569873361
1285	505	2.8049322372806
1286	457	2.5383248167074
1287	457	2.5383248167074
1288	483	2.68273716951789
