ch	N	ticks/s
558	659	3.66111111111111
559	658	3.65555555555556
560	680	3.77777777777778
561	665	3.69444444444444
562	664	3.68888888888889
563	709	3.93888888888889
564	637	3.53888888888889
565	648	3.6
566	678	3.76666666666667
567	681	3.78333333333333
568	680	3.77777777777778
569	657	3.65
570	590	3.27777777777778
571	678	3.76666666666667
572	679	3.77222222222222
573	668	3.71111111111111
574	667	3.70555555555556
575	684	3.8
576	659	3.66111111111111
577	692	3.84444444444444
578	650	3.61111111111111
579	682	3.78888888888889
580	650	3.61111111111111
581	616	3.42222222222222
582	665	3.69444444444444
583	681	3.78333333333333
584	729	4.05
585	688	3.82222222222222
586	661	3.67222222222222
587	657	3.65
588	629	3.49444444444444
589	646	3.58888888888889
590	673	3.73888888888889
591	684	3.8
592	662	3.67777777777778
593	693	3.85
594	694	3.85555555555556
595	689	3.82777777777778
596	651	3.61666666666667
597	630	3.5
598	663	3.68333333333333
599	688	3.82222222222222
600	659	3.66111111111111
601	686	3.81111111111111
602	669	3.71666666666667
603	664	3.68888888888889
604	689	3.82777777777778
605	677	3.76111111111111
606	681	3.78333333333333
607	693	3.85
608	652	3.62222222222222
609	669	3.71666666666667
610	714	3.96666666666667
611	615	3.41666666666667
612	677	3.76111111111111
613	698	3.87777777777778
614	688	3.82222222222222
615	644	3.57777777777778
616	723	4.01666666666667
617	697	3.87222222222222
618	648	3.6
619	661	3.67222222222222
620	673	3.73888888888889
621	659	3.66111111111111
622	657	3.65
623	708	3.93333333333333
624	699	3.88333333333333
625	731	4.06111111111111
626	667	3.70555555555556
627	650	3.61111111111111
628	707	3.92777777777778
629	705	3.91666666666667
630	691	3.83888888888889
631	735	4.08333333333333
632	727	4.03888888888889
633	705	3.91666666666667
634	673	3.73888888888889
635	736	4.08888888888889
636	664	3.68888888888889
637	669	3.71666666666667
638	684	3.8
639	655	3.63888888888889
640	658	3.65555555555556
641	736	4.08888888888889
642	610	3.38888888888889
643	694	3.85555555555556
644	660	3.66666666666667
645	665	3.69444444444444
646	662	3.67777777777778
647	743	4.12777777777778
648	753	4.18333333333333
649	679	3.77222222222222
650	677	3.76111111111111
651	693	3.85
652	688	3.82222222222222
653	669	3.71666666666667
654	732	4.06666666666667
655	672	3.73333333333333
656	724	4.02222222222222
657	715	3.97222222222222
658	694	3.85555555555556
659	712	3.95555555555556
660	705	3.91666666666667
661	722	4.01111111111111
662	746	4.14444444444444
663	701	3.89444444444444
664	690	3.83333333333333
665	748	4.15555555555556
666	743	4.12777777777778
667	676	3.75555555555556
668	715	3.97222222222222
669	698	3.87777777777778
670	689	3.82777777777778
671	631	3.50555555555556
672	670	3.72222222222222
673	674	3.74444444444444
674	718	3.98888888888889
675	723	4.01666666666667
676	722	4.01111111111111
677	679	3.77222222222222
678	659	3.66111111111111
679	743	4.12777777777778
680	680	3.77777777777778
681	715	3.97222222222222
682	728	4.04444444444444
683	684	3.8
684	664	3.68888888888889
685	730	4.05555555555556
686	678	3.76666666666667
687	767	4.26111111111111
688	739	4.10555555555556
689	689	3.82777777777778
690	697	3.87222222222222
691	649	3.60555555555556
692	706	3.92222222222222
693	684	3.8
694	676	3.75555555555556
695	726	4.03333333333333
696	720	4
697	692	3.84444444444444
698	699	3.88333333333333
699	712	3.95555555555556
700	662	3.67777777777778
701	726	4.03333333333333
702	677	3.76111111111111
703	690	3.83333333333333
704	735	4.08333333333333
705	686	3.81111111111111
706	640	3.55555555555556
707	713	3.96111111111111
708	716	3.97777777777778
709	740	4.11111111111111
710	726	4.03333333333333
711	739	4.10555555555556
712	646	3.58888888888889
713	718	3.98888888888889
714	714	3.96666666666667
715	684	3.8
716	668	3.71111111111111
717	691	3.83888888888889
718	711	3.95
719	699	3.88333333333333
720	734	4.07777777777778
721	705	3.91666666666667
722	781	4.33888888888889
723	698	3.87777777777778
724	741	4.11666666666667
725	687	3.81666666666667
726	696	3.86666666666667
727	727	4.03888888888889
728	747	4.15
729	706	3.92222222222222
730	667	3.70555555555556
731	710	3.94444444444444
732	703	3.90555555555556
733	720	4
734	711	3.95
735	715	3.97222222222222
736	710	3.94444444444444
737	707	3.92777777777778
738	715	3.97222222222222
739	707	3.92777777777778
740	696	3.86666666666667
741	673	3.73888888888889
742	746	4.14444444444444
743	732	4.06666666666667
744	758	4.21111111111111
745	684	3.8
746	700	3.88888888888889
747	700	3.88888888888889
748	670	3.72222222222222
749	728	4.04444444444444
750	703	3.90555555555556
751	718	3.98888888888889
752	686	3.81111111111111
753	718	3.98888888888889
754	710	3.94444444444444
755	754	4.18888888888889
756	736	4.08888888888889
757	742	4.12222222222222
758	698	3.87777777777778
759	716	3.97777777777778
760	728	4.04444444444444
761	725	4.02777777777778
762	699	3.88333333333333
763	630	3.5
764	735	4.08333333333333
765	735	4.08333333333333
766	725	4.02777777777778
767	671	3.72777777777778
768	672	3.73333333333333
769	718	3.98888888888889
770	687	3.81666666666667
771	716	3.97777777777778
772	680	3.77777777777778
773	728	4.04444444444444
774	680	3.77777777777778
775	724	4.02222222222222
776	765	4.25
777	676	3.75555555555556
778	717	3.98333333333333
779	705	3.91666666666667
780	672	3.73333333333333
781	724	4.02222222222222
782	714	3.96666666666667
783	720	4
784	696	3.86666666666667
785	713	3.96111111111111
786	700	3.88888888888889
787	679	3.77222222222222
788	681	3.78333333333333
789	694	3.85555555555556
790	690	3.83333333333333
791	731	4.06111111111111
792	669	3.71666666666667
793	720	4
794	734	4.07777777777778
795	739	4.10555555555556
796	715	3.97222222222222
797	736	4.08888888888889
798	731	4.06111111111111
799	725	4.02777777777778
800	720	4
801	706	3.92222222222222
802	746	4.14444444444444
803	695	3.86111111111111
804	728	4.04444444444444
805	691	3.83888888888889
806	707	3.92777777777778
807	728	4.04444444444444
808	724	4.02222222222222
809	739	4.10555555555556
810	711	3.95
811	735	4.08333333333333
812	715	3.97222222222222
813	719	3.99444444444444
814	711	3.95
815	697	3.87222222222222
816	708	3.93333333333333
817	745	4.13888888888889
818	749	4.16111111111111
819	743	4.12777777777778
820	694	3.85555555555556
821	771	4.28333333333333
822	731	4.06111111111111
823	707	3.92777777777778
824	781	4.33888888888889
825	741	4.11666666666667
826	722	4.01111111111111
827	735	4.08333333333333
828	702	3.9
829	752	4.17777777777778
830	733	4.07222222222222
831	763	4.23888888888889
832	702	3.9
833	685	3.80555555555556
834	726	4.03333333333333
835	705	3.91666666666667
836	753	4.18333333333333
837	774	4.3
838	746	4.14444444444444
839	689	3.82777777777778
840	792	4.4
841	753	4.18333333333333
842	730	4.05555555555556
843	722	4.01111111111111
844	750	4.16666666666667
845	799	4.43888888888889
846	752	4.17777777777778
847	786	4.36666666666667
848	723	4.01666666666667
849	760	4.22222222222222
850	730	4.05555555555556
851	774	4.3
852	774	4.3
853	819	4.55
854	723	4.01666666666667
855	782	4.34444444444444
856	762	4.23333333333333
857	787	4.37222222222222
858	749	4.16111111111111
859	787	4.37222222222222
860	753	4.18333333333333
861	786	4.36666666666667
862	842	4.67777777777778
863	779	4.32777777777778
864	807	4.48333333333333
865	807	4.48333333333333
866	844	4.68888888888889
867	774	4.3
868	805	4.47222222222222
869	803	4.46111111111111
870	745	4.13888888888889
871	808	4.48888888888889
872	816	4.53333333333333
873	779	4.32777777777778
874	795	4.41666666666667
875	840	4.66666666666667
876	784	4.35555555555556
877	870	4.83333333333333
878	866	4.81111111111111
879	828	4.6
880	798	4.43333333333333
881	791	4.39444444444444
882	844	4.68888888888889
883	844	4.68888888888889
884	811	4.50555555555556
885	904	5.02222222222222
886	806	4.47777777777778
887	864	4.8
888	843	4.68333333333333
889	855	4.75
890	831	4.61666666666667
891	885	4.91666666666667
892	853	4.73888888888889
893	858	4.76666666666667
894	901	5.00555555555556
895	856	4.75555555555556
896	835	4.63888888888889
897	874	4.85555555555556
898	846	4.7
899	844	4.68888888888889
900	856	4.75555555555556
901	897	4.98333333333333
902	910	5.05555555555556
903	875	4.86111111111111
904	879	4.88333333333333
905	827	4.59444444444444
906	948	5.26666666666667
907	862	4.78888888888889
908	879	4.88333333333333
909	868	4.82222222222222
910	896	4.97777777777778
911	875	4.86111111111111
912	863	4.79444444444444
913	934	5.18888888888889
914	926	5.14444444444444
915	871	4.83888888888889
916	877	4.87222222222222
917	906	5.03333333333333
918	887	4.92777777777778
919	920	5.11111111111111
920	857	4.76111111111111
921	898	4.98888888888889
922	883	4.90555555555556
923	899	4.99444444444444
924	907	5.03888888888889
925	912	5.06666666666667
926	987	5.48333333333333
927	899	4.99444444444444
928	940	5.22222222222222
929	894	4.96666666666667
930	954	5.3
931	866	4.81111111111111
932	925	5.13888888888889
933	876	4.86666666666667
934	991	5.50555555555556
935	891	4.95
936	920	5.11111111111111
937	885	4.91666666666667
938	940	5.22222222222222
939	895	4.97222222222222
940	911	5.06111111111111
941	843	4.68333333333333
942	849	4.71666666666667
943	908	5.04444444444444
944	929	5.16111111111111
945	965	5.36111111111111
946	929	5.16111111111111
947	870	4.83333333333333
948	963	5.35
949	916	5.08888888888889
950	871	4.83888888888889
951	907	5.03888888888889
952	894	4.96666666666667
953	846	4.7
954	892	4.95555555555556
955	897	4.98333333333333
956	865	4.80555555555556
957	907	5.03888888888889
958	910	5.05555555555556
959	907	5.03888888888889
960	910	5.05555555555556
961	875	4.86111111111111
962	913	5.07222222222222
963	954	5.3
964	937	5.20555555555556
965	940	5.22222222222222
966	898	4.98888888888889
967	873	4.85
968	883	4.90555555555556
969	859	4.77222222222222
970	882	4.9
971	853	4.73888888888889
972	872	4.84444444444444
973	918	5.1
974	914	5.07777777777778
975	892	4.95555555555556
976	911	5.06111111111111
977	940	5.22222222222222
978	831	4.61666666666667
979	867	4.81666666666667
980	930	5.16666666666667
981	879	4.88333333333333
982	905	5.02777777777778
983	900	5
984	832	4.62222222222222
985	907	5.03888888888889
986	888	4.93333333333333
987	838	4.65555555555556
988	934	5.18888888888889
989	901	5.00555555555556
990	901	5.00555555555556
991	861	4.78333333333333
992	852	4.73333333333333
993	826	4.58888888888889
994	871	4.83888888888889
995	866	4.81111111111111
996	865	4.80555555555556
997	821	4.56111111111111
998	873	4.85
999	867	4.81666666666667
1000	835	4.63888888888889
1001	844	4.68888888888889
1002	809	4.49444444444444
1003	835	4.63888888888889
1004	844	4.68888888888889
1005	869	4.82777777777778
1006	838	4.65555555555556
1007	861	4.78333333333333
1008	858	4.76666666666667
1009	838	4.65555555555556
1010	844	4.68888888888889
1011	849	4.71666666666667
1012	878	4.87777777777778
1013	859	4.77222222222222
1014	814	4.52222222222222
1015	858	4.76666666666667
1016	843	4.68333333333333
1017	823	4.57222222222222
1018	788	4.37777777777778
1019	839	4.66111111111111
1020	823	4.57222222222222
1021	827	4.59444444444444
1022	819	4.55
1023	809	4.49444444444444
1024	859	4.77222222222222
1025	786	4.36666666666667
1026	821	4.56111111111111
1027	810	4.5
1028	818	4.54444444444444
1029	831	4.61666666666667
1030	816	4.53333333333333
1031	818	4.54444444444444
1032	774	4.3
1033	872	4.84444444444444
1034	787	4.37222222222222
1035	809	4.49444444444444
1036	814	4.52222222222222
1037	783	4.35
1038	820	4.55555555555556
1039	816	4.53333333333333
1040	799	4.43888888888889
1041	870	4.83333333333333
1042	786	4.36666666666667
1043	831	4.61666666666667
1044	789	4.38333333333333
1045	845	4.69444444444444
1046	785	4.36111111111111
1047	840	4.66666666666667
1048	837	4.65
1049	770	4.27777777777778
1050	756	4.2
1051	840	4.66666666666667
1052	841	4.67222222222222
1053	795	4.41666666666667
1054	789	4.38333333333333
1055	784	4.35555555555556
1056	806	4.47777777777778
1057	832	4.62222222222222
1058	775	4.30555555555556
1059	801	4.45
1060	760	4.22222222222222
1061	787	4.37222222222222
1062	799	4.43888888888889
1063	800	4.44444444444444
1064	742	4.12222222222222
1065	822	4.56666666666667
1066	798	4.43333333333333
1067	744	4.13333333333333
1068	835	4.63888888888889
1069	774	4.3
1070	822	4.56666666666667
1071	771	4.28333333333333
1072	779	4.32777777777778
1073	783	4.35
1074	808	4.48888888888889
1075	816	4.53333333333333
1076	775	4.30555555555556
1077	770	4.27777777777778
1078	813	4.51666666666667
1079	732	4.06666666666667
1080	738	4.1
1081	803	4.46111111111111
1082	756	4.2
1083	714	3.96666666666667
1084	756	4.2
1085	749	4.16111111111111
1086	761	4.22777777777778
1087	763	4.23888888888889
1088	702	3.9
1089	760	4.22222222222222
1090	721	4.00555555555556
1091	815	4.52777777777778
1092	718	3.98888888888889
1093	756	4.2
1094	744	4.13333333333333
1095	734	4.07777777777778
1096	751	4.17222222222222
1097	746	4.14444444444444
1098	785	4.36111111111111
1099	772	4.28888888888889
1100	769	4.27222222222222
1101	737	4.09444444444444
1102	737	4.09444444444444
1103	787	4.37222222222222
1104	762	4.23333333333333
1105	758	4.21111111111111
1106	786	4.36666666666667
1107	766	4.25555555555556
1108	737	4.09444444444444
1109	788	4.37777777777778
1110	732	4.06666666666667
1111	735	4.08333333333333
1112	713	3.96111111111111
1113	738	4.1
1114	775	4.30555555555556
1115	684	3.8
1116	765	4.25
1117	750	4.16666666666667
1118	694	3.85555555555556
1119	757	4.20555555555556
1120	734	4.07777777777778
1121	745	4.13888888888889
1122	695	3.86111111111111
1123	737	4.09444444444444
1124	691	3.83888888888889
1125	704	3.91111111111111
1126	692	3.84444444444444
1127	722	4.01111111111111
1128	719	3.99444444444444
1129	694	3.85555555555556
1130	689	3.82777777777778
1131	689	3.82777777777778
1132	717	3.98333333333333
1133	746	4.14444444444444
1134	687	3.81666666666667
1135	720	4
1136	796	4.42222222222222
1137	732	4.06666666666667
1138	691	3.83888888888889
1139	676	3.75555555555556
1140	723	4.01666666666667
1141	743	4.12777777777778
1142	727	4.03888888888889
1143	710	3.94444444444444
1144	699	3.88333333333333
1145	738	4.1
1146	728	4.04444444444444
1147	719	3.99444444444444
1148	719	3.99444444444444
1149	690	3.83333333333333
1150	694	3.85555555555556
1151	691	3.83888888888889
1152	715	3.97222222222222
1153	661	3.67222222222222
1154	757	4.20555555555556
1155	709	3.93888888888889
1156	632	3.51111111111111
1157	733	4.07222222222222
1158	713	3.96111111111111
1159	708	3.93333333333333
1160	677	3.76111111111111
1161	693	3.85
1162	660	3.66666666666667
1163	677	3.76111111111111
1164	739	4.10555555555556
1165	667	3.70555555555556
1166	691	3.83888888888889
1167	721	4.00555555555556
1168	697	3.87222222222222
1169	675	3.75
1170	658	3.65555555555556
1171	713	3.96111111111111
1172	654	3.63333333333333
1173	681	3.78333333333333
1174	655	3.63888888888889
1175	673	3.73888888888889
1176	710	3.94444444444444
1177	677	3.76111111111111
1178	644	3.57777777777778
1179	690	3.83333333333333
1180	707	3.92777777777778
1181	697	3.87222222222222
1182	725	4.02777777777778
1183	712	3.95555555555556
1184	716	3.97777777777778
1185	708	3.93333333333333
1186	656	3.64444444444444
1187	655	3.63888888888889
1188	677	3.76111111111111
1189	714	3.96666666666667
1190	695	3.86111111111111
1191	621	3.45
1192	651	3.61666666666667
1193	676	3.75555555555556
1194	696	3.86666666666667
1195	712	3.95555555555556
1196	678	3.76666666666667
1197	651	3.61666666666667
1198	633	3.51666666666667
1199	682	3.78888888888889
1200	676	3.75555555555556
1201	719	3.99444444444444
1202	717	3.98333333333333
1203	697	3.87222222222222
1204	645	3.58333333333333
1205	676	3.75555555555556
1206	662	3.67777777777778
1207	658	3.65555555555556
1208	665	3.69444444444444
1209	682	3.78888888888889
1210	637	3.53888888888889
1211	654	3.63333333333333
1212	712	3.95555555555556
1213	640	3.55555555555556
1214	665	3.69444444444444
1215	651	3.61666666666667
1216	652	3.62222222222222
1217	690	3.83333333333333
1218	689	3.82777777777778
1219	673	3.73888888888889
1220	626	3.47777777777778
1221	649	3.60555555555556
1222	681	3.78333333333333
1223	665	3.69444444444444
1224	709	3.93888888888889
1225	614	3.41111111111111
1226	647	3.59444444444444
1227	648	3.6
1228	666	3.7
1229	661	3.67222222222222
1230	656	3.64444444444444
1231	612	3.4
1232	655	3.63888888888889
1233	621	3.45
1234	679	3.77222222222222
1235	686	3.81111111111111
1236	646	3.58888888888889
1237	656	3.64444444444444
1238	654	3.63333333333333
1239	653	3.62777777777778
1240	652	3.62222222222222
1241	645	3.58333333333333
1242	651	3.61666666666667
1243	657	3.65
1244	654	3.63333333333333
1245	634	3.52222222222222
1246	652	3.62222222222222
1247	681	3.78333333333333
1248	672	3.73333333333333
1249	638	3.54444444444444
1250	628	3.48888888888889
1251	605	3.36111111111111
1252	652	3.62222222222222
1253	615	3.41666666666667
1254	665	3.69444444444444
1255	627	3.48333333333333
1256	609	3.38333333333333
1257	682	3.78888888888889
1258	635	3.52777777777778
1259	654	3.63333333333333
1260	680	3.77777777777778
1261	634	3.52222222222222
1262	629	3.49444444444444
1263	613	3.40555555555556
1264	608	3.37777777777778
1265	607	3.37222222222222
1266	656	3.64444444444444
1267	623	3.46111111111111
1268	630	3.5
1269	615	3.41666666666667
1270	597	3.31666666666667
1271	623	3.46111111111111
1272	628	3.48888888888889
1273	584	3.24444444444444
1274	609	3.38333333333333
1275	588	3.26666666666667
1276	638	3.54444444444444
1277	661	3.67222222222222
1278	641	3.56111111111111
1279	566	3.14444444444444
1280	608	3.37777777777778
1281	603	3.35
1282	598	3.32222222222222
1283	629	3.49444444444444
1284	641	3.56111111111111
1285	619	3.43888888888889
1286	596	3.31111111111111
1287	584	3.24444444444444
1288	640	3.55555555555556
1289	595	3.30555555555556
1290	603	3.35
1291	581	3.22777777777778
1292	624	3.46666666666667
1293	596	3.31111111111111
1294	604	3.35555555555556
1295	581	3.22777777777778
1296	610	3.38888888888889
1297	583	3.23888888888889
1298	603	3.35
1299	651	3.61666666666667
