ch	N	ticks/s
428	1150	3.83333333333333
429	1130	3.76666666666667
430	1172	3.90666666666667
431	1133	3.77666666666667
432	1142	3.80666666666667
433	1044	3.48
434	1136	3.78666666666667
435	1144	3.81333333333333
436	1062	3.54
437	1083	3.61
438	1046	3.48666666666667
439	1098	3.66
440	1112	3.70666666666667
441	1056	3.52
442	1096	3.65333333333333
443	1121	3.73666666666667
444	1077	3.59
445	1130	3.76666666666667
446	1091	3.63666666666667
447	1053	3.51
448	1026	3.42
449	1109	3.69666666666667
450	1073	3.57666666666667
451	1060	3.53333333333333
452	1104	3.68
453	1061	3.53666666666667
454	1078	3.59333333333333
455	1092	3.64
456	1155	3.85
457	1039	3.46333333333333
458	1062	3.54
459	1078	3.59333333333333
460	1053	3.51
461	1040	3.46666666666667
462	1080	3.6
463	1024	3.41333333333333
464	1161	3.87
465	1102	3.67333333333333
466	1022	3.40666666666667
467	1087	3.62333333333333
468	1052	3.50666666666667
469	1086	3.62
470	1055	3.51666666666667
471	1122	3.74
472	1036	3.45333333333333
473	1052	3.50666666666667
474	1091	3.63666666666667
475	1058	3.52666666666667
476	1003	3.34333333333333
477	1081	3.60333333333333
478	1059	3.53
479	999	3.33
480	1110	3.7
481	1037	3.45666666666667
482	1032	3.44
483	1023	3.41
484	1040	3.46666666666667
485	1039	3.46333333333333
486	1083	3.61
487	1080	3.6
488	1089	3.63
489	1053	3.51
490	1028	3.42666666666667
491	1136	3.78666666666667
492	1051	3.50333333333333
493	1062	3.54
494	1036	3.45333333333333
495	1073	3.57666666666667
496	1033	3.44333333333333
497	1084	3.61333333333333
498	1085	3.61666666666667
499	1070	3.56666666666667
500	1121	3.73666666666667
501	1099	3.66333333333333
502	1060	3.53333333333333
503	1108	3.69333333333333
504	1072	3.57333333333333
505	1057	3.52333333333333
506	1076	3.58666666666667
507	1015	3.38333333333333
508	1038	3.46
509	1066	3.55333333333333
510	1113	3.71
511	1115	3.71666666666667
512	1044	3.48
513	1066	3.55333333333333
514	1122	3.74
515	1049	3.49666666666667
516	1048	3.49333333333333
517	1051	3.50333333333333
518	1084	3.61333333333333
519	1097	3.65666666666667
520	1070	3.56666666666667
521	1074	3.58
522	1064	3.54666666666667
523	1086	3.62
524	1046	3.48666666666667
525	1081	3.60333333333333
526	1131	3.77
527	1092	3.64
528	1105	3.68333333333333
529	1094	3.64666666666667
530	1088	3.62666666666667
531	1149	3.83
532	1092	3.64
533	1093	3.64333333333333
534	1090	3.63333333333333
535	1072	3.57333333333333
536	1068	3.56
537	1070	3.56666666666667
538	1089	3.63
539	1075	3.58333333333333
540	1146	3.82
541	1030	3.43333333333333
542	1060	3.53333333333333
543	1011	3.37
544	1085	3.61666666666667
545	1114	3.71333333333333
546	1124	3.74666666666667
547	1072	3.57333333333333
548	1079	3.59666666666667
549	1131	3.77
550	1093	3.64333333333333
551	1087	3.62333333333333
552	1128	3.76
553	1155	3.85
554	1118	3.72666666666667
555	1085	3.61666666666667
556	1138	3.79333333333333
557	1069	3.56333333333333
558	1070	3.56666666666667
559	1131	3.77
560	1075	3.58333333333333
561	1159	3.86333333333333
562	1080	3.6
563	1096	3.65333333333333
564	1147	3.82333333333333
565	1130	3.76666666666667
566	1132	3.77333333333333
567	1089	3.63
568	1102	3.67333333333333
569	1093	3.64333333333333
570	1115	3.71666666666667
571	1133	3.77666666666667
572	1115	3.71666666666667
573	1183	3.94333333333333
574	1108	3.69333333333333
575	1092	3.64
576	1110	3.7
577	1203	4.01
578	1102	3.67333333333333
579	1078	3.59333333333333
580	1061	3.53666666666667
581	1066	3.55333333333333
582	1156	3.85333333333333
583	1139	3.79666666666667
584	1141	3.80333333333333
585	1103	3.67666666666667
586	1157	3.85666666666667
587	1111	3.70333333333333
588	1218	4.06
589	1137	3.79
590	1125	3.75
591	1125	3.75
592	1093	3.64333333333333
593	1147	3.82333333333333
594	1149	3.83
595	1124	3.74666666666667
596	1129	3.76333333333333
597	1106	3.68666666666667
598	1155	3.85
599	1186	3.95333333333333
600	1162	3.87333333333333
601	1131	3.77
602	1106	3.68666666666667
603	1126	3.75333333333333
604	1146	3.82
605	1182	3.94
606	1190	3.96666666666667
607	1101	3.67
608	1204	4.01333333333333
609	1164	3.88
610	1221	4.07
611	1171	3.90333333333333
612	1163	3.87666666666667
613	1179	3.93
614	1109	3.69666666666667
615	1147	3.82333333333333
616	1145	3.81666666666667
617	1075	3.58333333333333
618	1196	3.98666666666667
619	1148	3.82666666666667
620	1131	3.77
621	1131	3.77
622	1106	3.68666666666667
623	1173	3.91
624	1136	3.78666666666667
625	1159	3.86333333333333
626	1160	3.86666666666667
627	1115	3.71666666666667
628	1197	3.99
629	1199	3.99666666666667
630	1102	3.67333333333333
631	1182	3.94
632	1152	3.84
633	1129	3.76333333333333
634	1157	3.85666666666667
635	1164	3.88
636	1167	3.89
637	1138	3.79333333333333
638	1198	3.99333333333333
639	1232	4.10666666666667
640	1144	3.81333333333333
641	1216	4.05333333333333
642	1198	3.99333333333333
643	1115	3.71666666666667
644	1159	3.86333333333333
645	1118	3.72666666666667
646	1154	3.84666666666667
647	1165	3.88333333333333
648	1165	3.88333333333333
649	1185	3.95
650	1198	3.99333333333333
651	1170	3.9
652	1192	3.97333333333333
653	1201	4.00333333333333
654	1205	4.01666666666667
655	1152	3.84
656	1184	3.94666666666667
657	1141	3.80333333333333
658	1185	3.95
659	1141	3.80333333333333
660	1206	4.02
661	1178	3.92666666666667
662	1160	3.86666666666667
663	1172	3.90666666666667
664	1180	3.93333333333333
665	1122	3.74
666	1205	4.01666666666667
667	1140	3.8
668	1138	3.79333333333333
669	1205	4.01666666666667
670	1164	3.88
671	1178	3.92666666666667
672	1171	3.90333333333333
673	1224	4.08
674	1179	3.93
675	1178	3.92666666666667
676	1187	3.95666666666667
677	1175	3.91666666666667
678	1167	3.89
679	1263	4.21
680	1181	3.93666666666667
681	1171	3.90333333333333
682	1187	3.95666666666667
683	1128	3.76
684	1267	4.22333333333333
685	1170	3.9
686	1187	3.95666666666667
687	1221	4.07
688	1185	3.95
689	1171	3.90333333333333
690	1154	3.84666666666667
691	1132	3.77333333333333
692	1186	3.95333333333333
693	1206	4.02
694	1196	3.98666666666667
695	1181	3.93666666666667
696	1161	3.87
697	1123	3.74333333333333
698	1199	3.99666666666667
699	1168	3.89333333333333
700	1220	4.06666666666667
701	1158	3.86
702	1222	4.07333333333333
703	1153	3.84333333333333
704	1149	3.83
705	1262	4.20666666666667
706	1185	3.95
707	1151	3.83666666666667
708	1205	4.01666666666667
709	1140	3.8
710	1174	3.91333333333333
711	1145	3.81666666666667
712	1202	4.00666666666667
713	1182	3.94
714	1170	3.9
715	1109	3.69666666666667
716	1203	4.01
717	1205	4.01666666666667
718	1146	3.82
719	1207	4.02333333333333
720	1150	3.83333333333333
721	1190	3.96666666666667
722	1163	3.87666666666667
723	1202	4.00666666666667
724	1175	3.91666666666667
725	1153	3.84333333333333
726	1258	4.19333333333333
727	1234	4.11333333333333
728	1175	3.91666666666667
729	1173	3.91
730	1193	3.97666666666667
731	1144	3.81333333333333
732	1210	4.03333333333333
733	1204	4.01333333333333
734	1186	3.95333333333333
735	1185	3.95
736	1182	3.94
737	1194	3.98
738	1213	4.04333333333333
739	1188	3.96
740	1238	4.12666666666667
741	1112	3.70666666666667
742	1157	3.85666666666667
743	1148	3.82666666666667
744	1185	3.95
745	1231	4.10333333333333
746	1247	4.15666666666667
747	1201	4.00333333333333
748	1146	3.82
749	1159	3.86333333333333
750	1265	4.21666666666667
751	1193	3.97666666666667
752	1177	3.92333333333333
753	1212	4.04
754	1149	3.83
755	1191	3.97
756	1201	4.00333333333333
757	1211	4.03666666666667
758	1166	3.88666666666667
759	1131	3.77
760	1157	3.85666666666667
761	1120	3.73333333333333
762	1163	3.87666666666667
763	1259	4.19666666666667
764	1238	4.12666666666667
765	1230	4.1
766	1177	3.92333333333333
767	1189	3.96333333333333
768	1183	3.94333333333333
769	1202	4.00666666666667
770	1173	3.91
771	1150	3.83333333333333
772	1181	3.93666666666667
773	1164	3.88
774	1196	3.98666666666667
775	1189	3.96333333333333
776	1284	4.28
777	1146	3.82
778	1223	4.07666666666667
779	1217	4.05666666666667
780	1187	3.95666666666667
781	1219	4.06333333333333
782	1233	4.11
783	1164	3.88
784	1180	3.93333333333333
785	1152	3.84
786	1173	3.91
787	1200	4
788	1197	3.99
789	1192	3.97333333333333
790	1174	3.91333333333333
791	1189	3.96333333333333
792	1254	4.18
793	1193	3.97666666666667
794	1265	4.21666666666667
795	1156	3.85333333333333
796	1241	4.13666666666667
797	1252	4.17333333333333
798	1185	3.95
799	1239	4.13
800	1187	3.95666666666667
801	1189	3.96333333333333
802	1151	3.83666666666667
803	1262	4.20666666666667
804	1187	3.95666666666667
805	1158	3.86
806	1217	4.05666666666667
807	1246	4.15333333333333
808	1205	4.01666666666667
809	1204	4.01333333333333
810	1259	4.19666666666667
811	1210	4.03333333333333
812	1187	3.95666666666667
813	1287	4.29
814	1260	4.2
815	1215	4.05
816	1225	4.08333333333333
817	1211	4.03666666666667
818	1296	4.32
819	1225	4.08333333333333
820	1180	3.93333333333333
821	1232	4.10666666666667
822	1195	3.98333333333333
823	1246	4.15333333333333
824	1157	3.85666666666667
825	1209	4.03
826	1268	4.22666666666667
827	1282	4.27333333333333
828	1236	4.12
829	1269	4.23
830	1277	4.25666666666667
831	1283	4.27666666666667
832	1297	4.32333333333333
833	1271	4.23666666666667
834	1294	4.31333333333333
835	1293	4.31
836	1264	4.21333333333333
837	1229	4.09666666666667
838	1219	4.06333333333333
839	1290	4.3
840	1332	4.44
841	1251	4.17
842	1245	4.15
843	1230	4.1
844	1285	4.28333333333333
845	1269	4.23
846	1232	4.10666666666667
847	1314	4.38
848	1310	4.36666666666667
849	1284	4.28
850	1322	4.40666666666667
851	1299	4.33
852	1292	4.30666666666667
853	1336	4.45333333333333
854	1336	4.45333333333333
855	1300	4.33333333333333
856	1333	4.44333333333333
857	1352	4.50666666666667
858	1340	4.46666666666667
859	1363	4.54333333333333
860	1329	4.43
861	1416	4.72
862	1294	4.31333333333333
863	1395	4.65
864	1391	4.63666666666667
865	1303	4.34333333333333
866	1328	4.42666666666667
867	1331	4.43666666666667
868	1288	4.29333333333333
869	1381	4.60333333333333
870	1361	4.53666666666667
871	1298	4.32666666666667
872	1367	4.55666666666667
873	1385	4.61666666666667
874	1345	4.48333333333333
875	1410	4.7
876	1408	4.69333333333333
877	1406	4.68666666666667
878	1305	4.35
879	1354	4.51333333333333
880	1438	4.79333333333333
881	1372	4.57333333333333
882	1374	4.58
883	1383	4.61
884	1388	4.62666666666667
885	1420	4.73333333333333
886	1361	4.53666666666667
887	1421	4.73666666666667
888	1475	4.91666666666667
889	1448	4.82666666666667
890	1467	4.89
891	1437	4.79
892	1501	5.00333333333333
893	1445	4.81666666666667
894	1538	5.12666666666667
895	1442	4.80666666666667
896	1520	5.06666666666667
897	1424	4.74666666666667
898	1427	4.75666666666667
899	1409	4.69666666666667
900	1465	4.88333333333333
901	1409	4.69666666666667
902	1431	4.77
903	1464	4.88
904	1469	4.89666666666667
905	1462	4.87333333333333
906	1451	4.83666666666667
907	1512	5.04
908	1535	5.11666666666667
909	1445	4.81666666666667
910	1447	4.82333333333333
911	1460	4.86666666666667
912	1507	5.02333333333333
913	1524	5.08
914	1484	4.94666666666667
915	1516	5.05333333333333
916	1478	4.92666666666667
917	1545	5.15
918	1499	4.99666666666667
919	1488	4.96
920	1566	5.22
921	1577	5.25666666666667
922	1473	4.91
923	1498	4.99333333333333
924	1505	5.01666666666667
925	1560	5.2
926	1510	5.03333333333333
927	1435	4.78333333333333
928	1542	5.14
929	1516	5.05333333333333
930	1447	4.82333333333333
931	1569	5.23
932	1456	4.85333333333333
933	1589	5.29666666666667
934	1537	5.12333333333333
935	1552	5.17333333333333
936	1515	5.05
937	1588	5.29333333333333
938	1531	5.10333333333333
939	1525	5.08333333333333
940	1583	5.27666666666667
941	1541	5.13666666666667
942	1480	4.93333333333333
943	1519	5.06333333333333
944	1528	5.09333333333333
945	1517	5.05666666666667
946	1481	4.93666666666667
947	1528	5.09333333333333
948	1488	4.96
949	1542	5.14
950	1557	5.19
951	1535	5.11666666666667
952	1476	4.92
953	1537	5.12333333333333
954	1537	5.12333333333333
955	1527	5.09
956	1543	5.14333333333333
957	1520	5.06666666666667
958	1551	5.17
959	1494	4.98
960	1545	5.15
961	1528	5.09333333333333
962	1536	5.12
963	1521	5.07
964	1546	5.15333333333333
965	1445	4.81666666666667
966	1515	5.05
967	1474	4.91333333333333
968	1481	4.93666666666667
969	1500	5
970	1468	4.89333333333333
971	1512	5.04
972	1527	5.09
973	1473	4.91
974	1504	5.01333333333333
975	1467	4.89
976	1588	5.29333333333333
977	1555	5.18333333333333
978	1482	4.94
979	1445	4.81666666666667
980	1407	4.69
981	1482	4.94
982	1544	5.14666666666667
983	1469	4.89666666666667
984	1467	4.89
985	1469	4.89666666666667
986	1491	4.97
987	1530	5.1
988	1437	4.79
989	1464	4.88
990	1451	4.83666666666667
991	1498	4.99333333333333
992	1472	4.90666666666667
993	1455	4.85
994	1491	4.97
995	1477	4.92333333333333
996	1500	5
997	1480	4.93333333333333
998	1414	4.71333333333333
999	1445	4.81666666666667
1000	1457	4.85666666666667
1001	1415	4.71666666666667
1002	1418	4.72666666666667
1003	1482	4.94
1004	1384	4.61333333333333
1005	1499	4.99666666666667
1006	1419	4.73
1007	1382	4.60666666666667
1008	1432	4.77333333333333
1009	1468	4.89333333333333
1010	1369	4.56333333333333
1011	1426	4.75333333333333
1012	1430	4.76666666666667
1013	1427	4.75666666666667
1014	1425	4.75
1015	1378	4.59333333333333
1016	1371	4.57
1017	1386	4.62
1018	1420	4.73333333333333
1019	1514	5.04666666666667
1020	1381	4.60333333333333
1021	1461	4.87
1022	1437	4.79
1023	1464	4.88
1024	1459	4.86333333333333
1025	1409	4.69666666666667
1026	1440	4.8
1027	1367	4.55666666666667
1028	1353	4.51
1029	1386	4.62
1030	1381	4.60333333333333
1031	1365	4.55
1032	1370	4.56666666666667
1033	1317	4.39
1034	1312	4.37333333333333
1035	1362	4.54
1036	1398	4.66
1037	1310	4.36666666666667
1038	1455	4.85
1039	1344	4.48
1040	1387	4.62333333333333
1041	1420	4.73333333333333
1042	1386	4.62
1043	1353	4.51
1044	1382	4.60666666666667
1045	1338	4.46
1046	1333	4.44333333333333
1047	1308	4.36
1048	1388	4.62666666666667
1049	1304	4.34666666666667
1050	1356	4.52
1051	1309	4.36333333333333
1052	1360	4.53333333333333
1053	1317	4.39
1054	1340	4.46666666666667
1055	1372	4.57333333333333
1056	1360	4.53333333333333
1057	1359	4.53
1058	1326	4.42
1059	1344	4.48
1060	1261	4.20333333333333
1061	1317	4.39
1062	1295	4.31666666666667
1063	1301	4.33666666666667
1064	1316	4.38666666666667
1065	1336	4.45333333333333
1066	1299	4.33
1067	1277	4.25666666666667
1068	1360	4.53333333333333
1069	1380	4.6
1070	1337	4.45666666666667
1071	1303	4.34333333333333
1072	1375	4.58333333333333
1073	1255	4.18333333333333
1074	1338	4.46
1075	1215	4.05
1076	1332	4.44
1077	1217	4.05666666666667
1078	1240	4.13333333333333
1079	1289	4.29666666666667
1080	1327	4.42333333333333
1081	1300	4.33333333333333
1082	1284	4.28
1083	1248	4.16
1084	1252	4.17333333333333
1085	1283	4.27666666666667
1086	1322	4.40666666666667
1087	1319	4.39666666666667
1088	1296	4.32
1089	1266	4.22
1090	1238	4.12666666666667
1091	1291	4.30333333333333
1092	1268	4.22666666666667
1093	1277	4.25666666666667
1094	1290	4.3
1095	1253	4.17666666666667
1096	1279	4.26333333333333
1097	1214	4.04666666666667
1098	1230	4.1
1099	1200	4
1100	1238	4.12666666666667
1101	1258	4.19333333333333
1102	1211	4.03666666666667
1103	1221	4.07
1104	1239	4.13
1105	1189	3.96333333333333
1106	1225	4.08333333333333
1107	1224	4.08
1108	1189	3.96333333333333
1109	1228	4.09333333333333
1110	1187	3.95666666666667
1111	1270	4.23333333333333
1112	1171	3.90333333333333
1113	1179	3.93
1114	1252	4.17333333333333
1115	1234	4.11333333333333
1116	1175	3.91666666666667
1117	1152	3.84
1118	1209	4.03
1119	1237	4.12333333333333
1120	1241	4.13666666666667
1121	1174	3.91333333333333
1122	1241	4.13666666666667
1123	1155	3.85
1124	1206	4.02
1125	1266	4.22
1126	1190	3.96666666666667
1127	1244	4.14666666666667
1128	1146	3.82
1129	1188	3.96
1130	1195	3.98333333333333
1131	1207	4.02333333333333
1132	1161	3.87
1133	1164	3.88
1134	1163	3.87666666666667
1135	1190	3.96666666666667
1136	1206	4.02
1137	1150	3.83333333333333
1138	1233	4.11
1139	1113	3.71
1140	1258	4.19333333333333
1141	1144	3.81333333333333
1142	1216	4.05333333333333
1143	1138	3.79333333333333
1144	1178	3.92666666666667
1145	1181	3.93666666666667
1146	1152	3.84
1147	1184	3.94666666666667
1148	1200	4
1149	1089	3.63
1150	1130	3.76666666666667
1151	1177	3.92333333333333
1152	1215	4.05
1153	1235	4.11666666666667
1154	1171	3.90333333333333
1155	1176	3.92
1156	1151	3.83666666666667
1157	1142	3.80666666666667
1158	1139	3.79666666666667
1159	1195	3.98333333333333
1160	1176	3.92
1161	1179	3.93
1162	1123	3.74333333333333
1163	1197	3.99
1164	1151	3.83666666666667
1165	1131	3.77
1166	1141	3.80333333333333
1167	1240	4.13333333333333
1168	1186	3.95333333333333
1169	1135	3.78333333333333
1170	1109	3.69666666666667
1171	1182	3.94
1172	1112	3.70666666666667
1173	1111	3.70333333333333
1174	1178	3.92666666666667
1175	1161	3.87
1176	1077	3.59
1177	1124	3.74666666666667
1178	1180	3.93333333333333
1179	1157	3.85666666666667
1180	1116	3.72
1181	1145	3.81666666666667
1182	1135	3.78333333333333
1183	1118	3.72666666666667
1184	1053	3.51
1185	1104	3.68
1186	1123	3.74333333333333
1187	1166	3.88666666666667
1188	1185	3.95
1189	1104	3.68
1190	1063	3.54333333333333
1191	1109	3.69666666666667
1192	1176	3.92
1193	1173	3.91
1194	1095	3.65
1195	1129	3.76333333333333
1196	1103	3.67666666666667
1197	1126	3.75333333333333
1198	1104	3.68
1199	1086	3.62
1200	1119	3.73
1201	1172	3.90666666666667
1202	1120	3.73333333333333
1203	1094	3.64666666666667
1204	1124	3.74666666666667
1205	1117	3.72333333333333
1206	1049	3.49666666666667
1207	1159	3.86333333333333
1208	1202	4.00666666666667
1209	1066	3.55333333333333
1210	1136	3.78666666666667
1211	1134	3.78
1212	1053	3.51
1213	1157	3.85666666666667
1214	1078	3.59333333333333
1215	1095	3.65
1216	1111	3.70333333333333
1217	1056	3.52
1218	1083	3.61
1219	1048	3.49333333333333
1220	1073	3.57666666666667
1221	1071	3.57
1222	1195	3.98333333333333
1223	1167	3.89
1224	1064	3.54666666666667
1225	1092	3.64
1226	1058	3.52666666666667
1227	1105	3.68333333333333
1228	1071	3.57
1229	1046	3.48666666666667
1230	1047	3.49
1231	1124	3.74666666666667
1232	999	3.33
1233	1053	3.51
1234	1028	3.42666666666667
1235	1058	3.52666666666667
1236	1068	3.56
1237	1095	3.65
1238	1049	3.49666666666667
1239	1038	3.46
1240	1083	3.61
1241	1108	3.69333333333333
1242	1044	3.48
1243	1069	3.56333333333333
1244	1053	3.51
1245	1092	3.64
1246	1056	3.52
1247	1039	3.46333333333333
1248	1030	3.43333333333333
1249	1052	3.50666666666667
1250	1061	3.53666666666667
1251	1012	3.37333333333333
1252	1073	3.57666666666667
1253	997	3.32333333333333
1254	1015	3.38333333333333
1255	1072	3.57333333333333
1256	1037	3.45666666666667
1257	1013	3.37666666666667
1258	1040	3.46666666666667
1259	1021	3.40333333333333
1260	1003	3.34333333333333
1261	1032	3.44
1262	997	3.32333333333333
1263	1045	3.48333333333333
1264	987	3.29
1265	1022	3.40666666666667
1266	1015	3.38333333333333
1267	1032	3.44
1268	1003	3.34333333333333
1269	972	3.24
1270	1049	3.49666666666667
1271	1045	3.48333333333333
1272	1066	3.55333333333333
1273	1041	3.47
1274	1054	3.51333333333333
1275	949	3.16333333333333
1276	979	3.26333333333333
1277	1035	3.45
1278	1001	3.33666666666667
1279	1024	3.41333333333333
1280	986	3.28666666666667
1281	967	3.22333333333333
1282	1012	3.37333333333333
1283	1026	3.42
1284	976	3.25333333333333
1285	1040	3.46666666666667
1286	948	3.16
1287	964	3.21333333333333
1288	990	3.3
1289	1011	3.37
1290	1010	3.36666666666667
1291	1027	3.42333333333333
1292	959	3.19666666666667
1293	1015	3.38333333333333
1294	929	3.09666666666667
1295	1016	3.38666666666667
1296	984	3.28
1297	1004	3.34666666666667
1298	979	3.26333333333333
1299	974	3.24666666666667
1300	980	3.26666666666667
1301	973	3.24333333333333
1302	969	3.23
1303	957	3.19
1304	936	3.12
1305	991	3.30333333333333
1306	920	3.06666666666667
1307	989	3.29666666666667
1308	940	3.13333333333333
1309	964	3.21333333333333
1310	988	3.29333333333333
