SIMPLE  =                    T / conforms to FITS standard                      BITPIX  =                  -32 / array data type                                NAXIS   =                    1 / number of array dimensions                     NAXIS1  =                  778                                                  EXTEND  =                    T                                                  ORIGIN  = 'STOCKERT'           / Astropeiler Stockert e.V.                      TELESCOP= 'Stockert 25m'       / Telescope                                      T-LATITU=           50.5694444 / Latitude of telescope (WGS84)                  T-LONGIT=           6.72194444 / Longitude of telescope (WGS84)                 T-ALTITU=                434.0 / Altitude of telescope                          SCAN-NUM=                 1808 / Scan number                                    TIMESYS = 'UTC     '           / Time system used                               DATE-OBS= '2025-03-31'         / Start date of observation                      UT      = '10:54:14'           / Start time of observation                      OBJECT  = 'S7      '           / Name of target                                 CTYPE2  = 'RA      '           / Rectascension                                  CRVAL2  =               2.1035 / RA of target                                   CTYPE3  = 'DEC     '           / Declination                                    CRVAL3  =             60.54854 / DEC of target                                  GLAT    =  -0.9999886832499796 / Galactic latitude of target                    GLON    =    132.0000090425928 / Galactic longitude of target                   EPOCH   =               2000.0 / EPOCH                                          FRONTEN = '21 cm   '           / Front End                                      BACKEND = 'AFFTS   '           / Fast Fourier Spektrometer                      CALFACT =           0.00068687 / Calibration factor used                        CALSOUR = 'UNCALIBRATED'       / Calibration source used                        CALTIME = 'NO DATE '           / Calibration date and time                      LOFREQ  =         1230000000.0 / Local oscillator frequency (nominal)           LSR-COR =    10.56524175187027 / LSR correction applied in km/sec               LOLSR   =    1229949942.269209 / Local oscillator frequency (LSR corrected)     FSMODE  =                    F / Frequency switiching mode                      DELTAF2 =                  0.0 / Offset for frequency switching mode            LINE    = 'Hydrogen'           / Line name                                      BUNIT   = 'K       '           / Units are Kelvin if calibrated                 RESTFREQ=         1420405752.0 / Rest frequency                                 OBSTIME =             19.79678 / Duration of observation                        TSYS    =                   90 / Nominal system temperature                     CTYPE1  = 'FREQ    '           / Type of x                                      CRVAL1  =                    0 / Frequency offset                               CDELT1  =         -6103.515625 / Frequency resolution per channel               CRPIX1  =                  389 / Number of reference channel                    AZIMUTH =    228.3465795898437 / Azimuth of telescope at start of observation   ELEVATIO=    69.27542968749999 / Elevation of telescope at start of observation DAT-STOP= '2025-03-31'         / Stop date of observation                       UT-STOP = '10:54:36'           / Stop time of observation                       CYCLES  =                   20 / Number of successful cycles                    END                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
1184 1422773437.5 1.85121173051 1.86902572223 0.347597857754 0.349977382572 4.41781269307
1185 1422767333.98 1.8596872208 1.86741547039 0.351167351492 0.349025467391 4.42729551007
1186 1422761230.47 1.84533252151 1.86886980431 0.349089205971 0.349422765436 4.41271429722
1187 1422755126.95 1.86372060457 1.88632694525 0.35054385965 0.349505252094 4.45009666156
1188 1422749023.44 1.86336947391 1.87044212921 0.348740486833 0.35255931913 4.43511140909
1189 1422742919.92 1.85227681143 1.86470910326 0.350084313012 0.348327867014 4.41539809471
1190 1422736816.41 1.85757244292 1.87983795629 0.349655412143 0.350923699754 4.4379895111
1191 1422730712.89 1.86938305265 1.87395396867 0.350118471686 0.349802916417 4.44325840942
1192 1422724609.38 1.85638008025 1.88134075142 0.348018780198 0.350418809547 4.43615842141
1193 1422718505.86 1.84943934321 1.87451608681 0.351299700533 0.35106528405 4.4263204146
1194 1422712402.34 1.86217741324 1.86057032345 0.349401945587 0.35068229299 4.42283197527
1195 1422706298.83 1.85816769162 1.86418816294 0.348026567656 0.350431508855 4.42081393107
1196 1422700195.31 1.86267641456 1.86923125606 0.348637826505 0.350090101978 4.4306355991
1197 1422694091.8 1.86658287186 1.87481790356 0.351685538335 0.350305930262 4.44339224401
1198 1422687988.28 1.85617808153 1.87002498614 0.349243365225 0.350046827958 4.42549326085
1199 1422681884.77 1.8709216963 1.87637209103 0.347951781855 0.348097056699 4.44334262589
1200 1422675781.25 1.85497212911 1.88302346416 0.347963099983 0.349549529801 4.43550822305
1201 1422669677.73 1.86084734113 1.87313348544 0.348219475454 0.347309288792 4.42950959082
1202 1422663574.22 1.85975625317 1.87273137103 0.348930321394 0.35304445313 4.43446239872
1203 1422657470.7 1.8513464733 1.8814851758 0.348328242286 0.348528739914 4.4296886313
1204 1422651367.19 1.86255119347 1.86161568591 0.348007433203 0.348929253311 4.4211035659
1205 1422645263.67 1.85482836202 1.86923150476 0.349011160407 0.350376241661 4.42344726885
1206 1422639160.16 1.84812945143 1.8859925664 0.348898811832 0.348924960994 4.43194579066
1207 1422633056.64 1.8627474543 1.89246341794 0.34810132237 0.349160150227 4.45247234483
1208 1422626953.12 1.85171845933 1.8788705972 0.348575078289 0.347729678305 4.42689381312
1209 1422620849.61 1.87075657643 1.86230689777 0.350201080475 0.348207710996 4.43147226567
1210 1422614746.09 1.87190360441 1.87253258767 0.351868740122 0.35248234831 4.44878728051
1211 1422608642.58 1.86935315521 1.87749764189 0.348228499757 0.351661685219 4.44674098207
1212 1422602539.06 1.85439846412 1.87942678204 0.348823724036 0.350074458224 4.43272342843
1213 1422596435.55 1.85206562853 1.88431596461 0.34891211957 0.351122254404 4.43641596711
